ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
MT,맨투맨,15,19,0.1952464765945597,0.7017467837504365,3,4
MT,맨투맨,16,20,0.11278077088035172,0.6419684452127931,3,4
MT,맨투맨,17,21,0.07459763279842126,0.7027138197006083,3,4
MT,맨투맨,18,22,0.06483051708540179,0.7812988033063207,3,5
MT,맨투맨,19,23,0.05273234911223951,0.6942853791653295,3,5
MT,맨투맨,20,24,0.0211139806769854,0.6466556501594223,3,5
MT,맨투맨,21,25,0.015332554166330123,0.5365156636366583,3,5
MT,맨투맨,22,26,0.007405129970291478,0.8152789824163511,3,5
MT,맨투맨,23,27,0.009157842570339643,0.8576496906195258,3,6
MT,맨투맨,24,28,0.00781431653909422,0.9819699447023482,3,6
MT,맨투맨,25,29,0.006688496728516828,0.8052160393512531,3,6
MT,맨투맨,26,30,0.004724936390202383,0.9820968446332845,3,7
MT,맨투맨,27,31,0.006539003494999185,0.8970003609132164,3,7
MT,맨투맨,28,32,0.003927581253547536,0.9578714044647881,3,7
MT,맨투맨,29,33,0.0034917783559847175,0.9027523344201769,2,7
MT,맨투맨,30,34,0.004255002555422271,1.020686270869857,3,7
MT,맨투맨,31,35,0.004061148559955542,1.5220867911846592,3,8
MT,맨투맨,32,36,0.009719311088820614,1.7752139581729385,3,8
MT,맨투맨,33,37,0.019224398895379066,1.7245282960426775,3,8
MT,맨투맨,34,38,0.01542534883566359,1.2473663822516217,3,8
MT,맨투맨,35,39,0.014835424974772601,0.8820700706279302,3,9
OP,원피스,11,15,0.16699525221141845,2.2321276066779303,3,3
OP,원피스,12,16,0.37275471264525084,1.7085143606341764,3,3
OP,원피스,13,17,0.4416774744821903,1.4601504908509504,3,3
OP,원피스,14,18,0.4255221276460206,1.1816139762042985,3,4
OP,원피스,15,19,0.5942493373523622,1.1350877038452707,3,4
OP,원피스,16,20,0.6211820826169501,1.143126823770591,3,4
OP,원피스,17,21,0.6134422228563101,1.125357817168849,3,4
OP,원피스,18,22,0.8239823679418086,1.122774102422338,3,5
OP,원피스,19,23,0.8549403357826635,1.0749287659644693,3,5
OP,원피스,20,24,0.7215731500981034,0.9588661291638485,3,5
OP,원피스,21,25,0.7179819761607947,0.9849953201744737,3,5
OP,원피스,22,26,0.8012382516268364,1.0751480499395536,3,5
OP,원피스,23,27,0.8929498175305306,1.0632700800613433,3,6
OP,원피스,24,28,0.8566864315259695,1.0098333320328703,3,6
OP,원피스,25,29,0.8186910880264852,0.9581217669781189,3,6
OP,원피스,26,30,0.7853929531939384,1.0031272751698002,3,7
OP,원피스,27,31,0.859538561998904,0.9970837696199806,3,7
OP,원피스,28,32,0.8058328439748662,0.9671448027195281,3,7
OP,원피스,29,33,0.7006802763122769,1.0178705929526828,3,7
OP,원피스,30,34,0.8734562036861107,1.0505393893445245,3,7
OP,원피스,31,35,0.9044851717212375,0.984401697049896,3,8
OP,원피스,32,36,0.6069978444688222,0.8721663937498726,3,8
OP,원피스,33,37,0.5522935041516209,0.7229433653530735,3,8
OP,원피스,34,38,0.32466864675704116,0.6679178862776954,3,8
OP,원피스,35,39,0.16428921206776737,0.5469382252811961,3,9
PD,패딩,3,7,0.17536180923473743,1.5806849219075134,3,1
PD,패딩,4,8,0.2771917677357712,1.4959721238483596,3,1
PD,패딩,5,9,0.3911894672491026,1.3881867952024904,3,2
PD,패딩,6,10,0.4587150822770074,1.3759547563560413,3,2
PD,패딩,7,11,0.7082509518892367,1.2308532790387556,3,2
PD,패딩,8,12,0.6912209825612613,1.2929570490652467,3,2
PD,패딩,9,13,0.9393191658292704,1.0526684805320348,3,3
PD,패딩,10,14,0.7731753034493795,1.016664628857815,3,3
PD,패딩,11,15,0.6710723543649147,0.7634571991298144,3,3
PD,패딩,12,16,0.4021771239031315,0.7200643452029932,3,3
PD,패딩,13,17,0.2786864413124252,0.6556982447849579,3,3
PD,패딩,14,18,0.1880701619551087,0.6268128625674384,3,4
PD,패딩,15,19,0.09641398274186626,0.5937470248571237,3,4
PD,패딩,16,20,0.023651145602365115,0.512649012153665,1,4
PD,패딩,17,21,0.019388408741357874,1.5662141772299163,3,4
PD,패딩,18,22,0.03036640064464314,1.5662141772299163,2,5
PD,패딩,19,23,0.013303769401330377,1.5662141772299163,1,5
PD,패딩,20,24,0.002139575285162411,1.2666191832858498,2,5
PD,패딩,21,25,0.0027100271002710023,1.1819010742233913,3,5
PD,패딩,22,26,0.0029733955695418223,1.4412166985815178,3,5
PD,패딩,23,27,0.005827403203470827,1.1609067477246027,2,6
PD,패딩,24,28,0.002480663369492549,0.844836394635923,3,6
PD,패딩,25,29,0.0003695491500369549,1.7214374198246725,2,6
PD,패딩,26,30,0.001696101634465639,1.9679326315219476,3,7
PD,패딩,27,31,0.0019762551639435784,2.204355397456903,3,7
PD,패딩,28,32,0.001696101634465639,0.8602560554444522,3,7
PD,패딩,29,33,0.0009453273288920318,0.9446399761774774,3,7
PD,패딩,30,34,0.0013407830172820925,0.9148598518586212,3,7
PD,패딩,31,35,0.0010309278350515464,3.396840160800203,2,8
