ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
DS,진스커트,48,26,0.19285714285714284,1.2083156142346172,2,12
DS,진스커트,49,27,0.2107142857142857,1.4821421098257257,2,12
DS,진스커트,50,28,0.21904761904761905,0.9915106398464296,2,12
DS,진스커트,51,29,0.1845238095238095,0.8703238616704042,2,12
DS,진스커트,52,30,0.13452380952380952,0.7686456122495419,2,1
DS,진스커트,1,31,0.0988095238095238,0.9296155790733588,2,1
DS,진스커트,2,32,0.13095238095238096,1.1320593718397323,2,1
DS,진스커트,3,33,0.175,0.9473123166754837,2,1
DS,진스커트,4,34,0.03154761904761905,0.8388785817357246,2,1
DS,진스커트,5,35,0.03154761904761905,1.1104051683566507,2,2
DS,진스커트,6,36,0.06785714285714285,1.3134723601456473,2,2
DS,진스커트,7,37,0.05357142857142857,1.7060649527382397,2,2
DS,진스커트,8,38,0.11666666666666665,1.259491983928074,2,2
DS,진스커트,9,39,0.09464285714285714,1.494501133786848,2,3
DV,다운베스트,37,15,0.14850315126050417,1.2111209352588665,2,9
DV,다운베스트,38,16,0.17985527544351074,1.290098916688486,3,9
DV,다운베스트,39,17,0.24623570261437908,1.404661131007776,3,10
DV,다운베스트,40,18,0.402296335200747,1.3943612242110006,3,10
DV,다운베스트,41,19,0.4747986694677871,1.343361194660157,3,10
DV,다운베스트,42,20,0.5773916511048863,1.2245605125143513,3,10
DV,다운베스트,43,21,0.7375505757858699,1.2168151668119602,3,10
DV,다운베스트,44,22,0.8533350840336134,1.1838926355443717,3,11
DV,다운베스트,45,23,0.9534391534391534,1.0407116760043982,3,11
DV,다운베스트,46,24,0.8083644568938686,0.9805256890796206,3,11
DV,다운베스트,47,25,0.7893090569561158,0.8463531029211371,3,11
DV,다운베스트,48,26,0.5641913709928416,0.8592556285703657,3,12
DV,다운베스트,49,27,0.5001828509181451,0.8507015465058337,3,12
DV,다운베스트,50,28,0.47555633364456895,0.9298763916776145,3,12
DV,다운베스트,51,29,0.45287990196078426,0.9669706244156503,3,12
DV,다운베스트,52,30,0.4518975645813881,0.9215328730739104,3,1
DV,다운베스트,1,31,0.36804874727668846,0.8302862265557702,3,1
DV,다운베스트,2,32,0.24974906629318394,0.8483702866175697,3,1
DV,다운베스트,3,33,0.26275676937441644,0.8665794966107652,3,1
DV,다운베스트,4,34,0.2283564814814815,0.983773895803047,3,1
DV,다운베스트,5,35,0.2352435418611889,0.866560604811416,3,2
DV,다운베스트,6,36,0.1647747432306256,0.8047259762087005,3,2
DV,다운베스트,7,37,0.1126359710550887,0.824877248471521,3,2
DV,다운베스트,8,38,0.1228422619047619,0.8253957723554023,2,2
DV,다운베스트,9,39,0.08623511904761905,0.8963059280632744,2,3
FD,폴라폴리스점퍼,37,15,0.1457259158751696,0.9998522065561173,2,9
FD,폴라폴리스점퍼,38,16,0.14570437854019944,1.0429354254956822,3,9
FD,폴라폴리스점퍼,39,17,0.15823767167050748,1.5877986240293425,3,10
FD,폴라폴리스점퍼,40,18,0.4236853251778625,1.5293051218672404,3,10
FD,폴라폴리스점퍼,41,19,0.3492741918115052,1.6441397823017585,3,10
FD,폴라폴리스점퍼,42,20,0.49964463397299214,1.1685617693928474,3,10
FD,폴라폴리스점퍼,43,21,0.6249510025629429,1.2490283901314723,3,10
FD,폴라폴리스점퍼,44,22,0.6660550063535139,1.2726466814009723,3,11
FD,폴라폴리스점퍼,45,23,1.0,1.0750016015877855,3,11
FD,폴라폴리스점퍼,46,24,0.6578557429303699,1.0343719515440786,3,11
FD,폴라폴리스점퍼,47,25,0.620938597058,0.8457361359816904,3,11
FD,폴라폴리스점퍼,48,26,0.5808694622127458,0.8851596802770357,3,12
FD,폴라폴리스점퍼,49,27,0.45082811052960303,0.921778695286236,3,12
FD,폴라폴리스점퍼,50,28,0.47505545863754817,0.9359985741630422,3,12
FD,폴라폴리스점퍼,51,29,0.4646658482479378,0.978000330129445,3,12
FD,폴라폴리스점퍼,52,30,0.4191897654584222,0.9012767285045252,3,1
FD,폴라폴리스점퍼,1,31,0.3452316340376042,0.7860974605278872,3,1
FD,폴라폴리스점퍼,2,32,0.21839073033102885,0.7509151947237793,3,1
FD,폴라폴리스점퍼,3,33,0.17396674635480605,0.85352859267856,3,1
FD,폴라폴리스점퍼,4,34,0.1968275505588938,0.9815602674260631,3,1
FD,폴라폴리스점퍼,5,35,0.20011199414184488,0.9694491237540511,3,2
FD,폴라폴리스점퍼,6,36,0.15213542676229244,0.8237179677026338,3,2
FD,폴라폴리스점퍼,7,37,0.10561478322672353,0.6403207880805256,3,2
FD,폴라폴리스점퍼,8,38,0.04926880747776271,0.7564029793710886,3,2
FD,폴라폴리스점퍼,9,39,0.0546143740173591,0.787496680047884,3,3
HD,후드티,31,9,0.10315483603154837,2.795368951164667,2,8
HD,후드티,32,10,0.2883558258050726,1.8811614577923872,3,8
HD,후드티,33,11,0.2788268089258489,1.5682894683628819,3,8
HD,후드티,34,12,0.2628069511058165,0.9985791764194977,3,8
HD,후드티,35,13,0.285470916753714,1.0437690943682023,3,9
HD,후드티,36,14,0.3147384565961716,1.1667518222854698,3,9
HD,후드티,37,15,0.4127774945561346,1.2668726827363415,3,9
HD,후드티,38,16,0.5723575450172043,1.292644057875589,3,9
HD,후드티,39,17,0.6752890917293453,1.324614964833757,3,10
HD,후드티,40,18,0.950406185586241,1.181254040486601,3,10
HD,후드티,41,19,0.9090805132406974,1.0568493848412313,3,10
HD,후드티,42,20,0.73328604786614,0.9439471569665351,3,10
HD,후드티,43,21,0.7836625870726985,0.9226578268959148,3,10
HD,후드티,44,22,0.6995363248385006,0.9739387389170671,3,11
HD,후드티,45,23,0.6718812844561076,0.9260891612038508,3,11
HD,후드티,46,24,0.6215916269887876,0.9278658941862917,3,11
HD,후드티,47,25,0.558176906626724,0.9139052351714944,3,11
HD,후드티,48,26,0.5127327304672147,0.8995562506538505,3,12
HD,후드티,49,27,0.4522836046860175,0.9249897733781992,3,12
HD,후드티,50,28,0.4406511691313139,0.9778140103205933,3,12
HD,후드티,51,29,0.4746065789981615,0.9999590993021524,3,12
HD,후드티,52,30,0.4501829878320853,0.935484262531415,3,1
HD,후드티,1,31,0.3515281547829838,0.7813647024314774,3,1
HD,후드티,2,32,0.21608388790999244,0.6870666937920594,3,1
HD,후드티,3,33,0.1438352167954892,0.7117580141357142,3,1
HD,후드티,4,34,0.12296905789993233,0.7843854945271765,3,1
HD,후드티,5,35,0.10238171441070543,0.850702302596105,3,2
HD,후드티,6,36,0.08851878891670807,0.8843748502872609,3,2
HD,후드티,7,37,0.08461933748238913,0.8400355848187132,3,2
HD,후드티,8,38,0.059196583909140364,0.9507716078283103,3,2
HD,후드티,9,39,0.07084669408769131,0.9481835345692706,2,3
JP,점퍼,33,11,0.24565192298813424,1.0178703004726992,2,8
JP,점퍼,34,12,0.2500417966636286,1.022420289771285,3,8
JP,점퍼,35,13,0.2567854936987786,1.080088351769654,3,9
JP,점퍼,36,14,0.30696766418927657,1.0952850308620425,3,9
JP,점퍼,37,15,0.3264479358370149,1.228759653373903,3,9
JP,점퍼,38,16,0.4659698727851876,1.2707740431719377,3,9
JP,점퍼,39,17,0.6157641105051777,1.42061655133243,3,10
JP,점퍼,40,18,0.9316436251920123,1.2708420211417009,3,10
JP,점퍼,41,19,0.911213198516398,1.0980066762492628,3,10
JP,점퍼,42,20,0.7316692173742583,0.9126696465695803,3,10
JP,점퍼,43,21,0.7001904466869489,0.8776097356952602,3,10
JP,점퍼,44,22,0.6111898155526,0.8959331520252088,3,11
JP,점퍼,45,23,0.5243592149480188,0.8437312976336936,3,11
JP,점퍼,46,24,0.41968201935190247,0.7982373103186718,3,11
JP,점퍼,47,25,0.3090575580483672,0.7780883492509051,3,11
JP,점퍼,48,26,0.24646875934618198,0.773067827716483,3,12
JP,점퍼,49,27,0.19355429400789745,0.8505312409370506,3,12
JP,점퍼,50,28,0.187515226054111,0.9689978406658669,3,12
